gene_name,refseq_id,miR,SNP,diseases,distance,experimentally_confirmed
ESR1,NM_001122740,hsa-miR-219-5p,rs3798577,"Breast cancer, Anorexia nervosa",-1215,
ESR1,NM_001122740,hsa-miR-219,rs3798577,"Breast cancer, Anorexia nervosa",-1215,
BRCA1,NR_027676,hsa-miR-154,rs1800751,"Breast cancer",1223,
ESR1,NM_001122740,hsa-miR-221,rs3798577,"Breast cancer, Anorexia nervosa",-1224,Yes
ESR1,NM_001122740,hsa-miR-222,rs3798577,"Breast cancer, Anorexia nervosa",-1224,Yes
ESR1,NM_001122740,hsa-miR-222,rs3798577,"Breast cancer, Anorexia nervosa",-1224,Yes
ESR1,NM_001122740,hsa-miR-221,rs3798577,"Breast cancer, Anorexia nervosa",-1224,Yes
BRCA1,NR_027676,hsa-miR-143,rs799917,"Cervical cancer, Breast cancer, Glioblastoma",-1224,
ESRRG,NR_024099,hsa-miR-105,rs945453,"Breast cancer",-1239,
ESRRG,NR_024099,hsa-miR-105,rs945453,"Breast cancer",-1239,
ESR1,NM_001122740,hsa-miR-590-3p,rs3798577,"Breast cancer, Anorexia nervosa",-1251,
BRCA1,NR_027676,hsa-miR-140,rs1800751,"Breast cancer",1252,
ESR1,NM_001122740,hsa-miR-874,rs3798577,"Breast cancer, Anorexia nervosa",-1260,
ESR1,NM_001122740,hsa-miR-22,rs3798577,"Breast cancer, Anorexia nervosa",-1263,Yes
ESR1,NM_001122740,hsa-miR-22,rs3798577,"Breast cancer, Anorexia nervosa",-1263,Yes
ESR1,NM_001122740,hsa-miR-22,rs3798577,"Breast cancer, Anorexia nervosa",-1263,Yes
ESRRG,NR_024099,hsa-miR-7,rs945453,"Breast cancer",-1266,
TGFBR1,NM_001130916,hsa-miR-876-5p,rs334348,"Breast cancer, Colorectal cancer",-1267,
ESRRG,NR_024099,hsa-miR-7,rs945453,"Breast cancer",-1267,
ESRRG,NR_024099,hsa-miR-7,rs945453,"Breast cancer",-1267,
CCND1,NM_053056,hsa-miR-16,rs678653,"Breast cancer",-1272,Yes
CCND1,NM_053056,hsa-miR-195,rs678653,"Breast cancer",-1272,Yes
CCND1,NM_053056,hsa-miR-15b,rs678653,"Breast cancer",-1272,Yes
CCND1,NM_053056,hsa-miR-15a,rs678653,"Breast cancer",-1272,Yes
CCND1,NM_053056,hsa-miR-15b,rs678653,"Breast cancer",-1272,Yes
CCND1,NM_053056,hsa-miR-16,rs678653,"Breast cancer",-1272,Yes
CCND1,NM_053056,hsa-miR-195,rs678653,"Breast cancer",-1272,Yes
CCND1,NM_053056,hsa-miR-15a,rs678653,"Breast cancer",-1272,Yes
VEGFA,NM_001025369,hsa-miR-613,rs3025039,"Behçet's disease, Myeloid leukemia, Kawasaki disease, Psoriatic arthritis, Late age-related macular degeneration, Non-small cell lung cancer, Breast cancer",-1273,
VEGFA,NM_001025369,hsa-miR-206,rs3025039,"Behçet's disease, Myeloid leukemia, Kawasaki disease, Psoriatic arthritis, Late age-related macular degeneration, Non-small cell lung cancer, Breast cancer",-1273,
VEGFA,NM_001025369,hsa-miR-1,rs3025039,"Behçet's disease, Myeloid leukemia, Kawasaki disease, Psoriatic arthritis, Late age-related macular degeneration, Non-small cell lung cancer, Breast cancer",-1273,
CCND1,NM_053056,hsa-miR-503,rs678653,"Breast cancer",-1273,Yes
CCND1,NM_053056,hsa-miR-195,rs678653,"Breast cancer",-1274,Yes
CCND1,NM_053056,hsa-miR-424,rs678653,"Breast cancer",-1274,Yes
CCND1,NM_053056,hsa-miR-15a,rs678653,"Breast cancer",-1274,Yes
CCND1,NM_053056,hsa-miR-15b,rs678653,"Breast cancer",-1274,Yes
CCND1,NM_053056,hsa-miR-497,rs678653,"Breast cancer",-1274,
CCND1,NM_053056,hsa-miR-16,rs678653,"Breast cancer",-1274,Yes
TGFBR1,NM_001130916,hsa-miR-133b,rs334348,"Breast cancer, Colorectal cancer",-1277,
TGFBR1,NM_001130916,hsa-miR-133a,rs334348,"Breast cancer, Colorectal cancer",-1277,
BRCA1,NR_027676,hsa-miR-132,rs4986850,"Breast cancer",-1278,
IRS2,NM_003749,hsa-miR-203,rs2289046,"Breast cancer",-1281,
IRS2,NM_003749,hsa-miR-203,rs2289046,"Breast cancer",-1282,
IRS2,NM_003749,hsa-miR-203,rs2289046,"Breast cancer",-1282,
PTGS2,NM_000963,hsa-miR-143,rs5275,"Bladder cancer, Pancreatitis, Prostate cancer, Colorectal cancer, Breast cancer, Stroke, Parkinson's disease, Coronary syndrome",-1284,
PTGS2,NM_000963,hsa-miR-143,rs5275,"Bladder cancer, Pancreatitis, Prostate cancer, Colorectal cancer, Breast cancer, Stroke, Parkinson's disease, Coronary syndrome",-1284,
SLC4A7,NM_003615,hsa-miR-200c,rs4973768,"Breast cancer",1292,
SLC4A7,NM_003615,hsa-miR-200b,rs4973768,"Breast cancer",1292,
SLC4A7,NM_003615,hsa-miR-429,rs4973768,"Breast cancer",1292,
BRCA1,NR_027676,hsa-miR-185,rs4986850,"Breast cancer",-1295,
IRS2,NM_003749,hsa-miR-448,rs2289046,"Breast cancer",-1297,
IRS2,NM_003749,hsa-miR-153,rs2289046,"Breast cancer",-1298,
IRS2,NM_003749,hsa-miR-153,rs2289046,"Breast cancer",-1298,
IRS2,NM_003749,hsa-miR-153,rs2289046,"Breast cancer",-1298,
IRS2,NM_003749,hsa-miR-363,rs2289046,"Breast cancer",-1300,
IRS2,NM_003749,hsa-miR-32,rs2289046,"Breast cancer",-1300,
IRS2,NM_003749,hsa-miR-25,rs2289046,"Breast cancer",-1300,
IRS2,NM_003749,hsa-miR-92b,rs2289046,"Breast cancer",-1300,
IRS2,NM_003749,hsa-miR-92a,rs2289046,"Breast cancer",-1300,
IRS2,NM_003749,hsa-miR-367,rs2289046,"Breast cancer",-1300,
IRS2,NM_003749,hsa-miR-92,rs2289046,"Breast cancer",-1300,
IRS2,NM_003749,hsa-miR-32,rs2289046,"Breast cancer",-1300,
IRS2,NM_003749,hsa-miR-92,rs2289046,"Breast cancer",-1300,
IRS2,NM_003749,hsa-miR-32,rs2289046,"Breast cancer",-1300,
IGF1,NM_001111283,hsa-miR-361-5p,rs6220,"Breast cancer",1301,
ESRRG,NR_024099,hsa-miR-125b,rs945453,"Breast cancer",-1307,
ESRRG,NR_024099,hsa-miR-125a-5p,rs945453,"Breast cancer",-1307,
ESRRG,NR_024099,hsa-miR-125a,rs945453,"Breast cancer",-1307,
ESRRG,NR_024099,hsa-miR-125b,rs945453,"Breast cancer",-1307,
ESRRG,NR_024099,hsa-miR-125a,rs945453,"Breast cancer",-1307,
ESRRG,NR_024099,hsa-miR-125b,rs945453,"Breast cancer",-1307,
PTGS2,NM_000963,hsa-miR-101,rs5275,"Bladder cancer, Pancreatitis, Prostate cancer, Colorectal cancer, Breast cancer, Stroke, Parkinson's disease, Coronary syndrome",-1310,Yes
PTGS2,NM_000963,hsa-miR-144,rs5275,"Bladder cancer, Pancreatitis, Prostate cancer, Colorectal cancer, Breast cancer, Stroke, Parkinson's disease, Coronary syndrome",-1311,
PTGS2,NM_000963,hsa-miR-144,rs5275,"Bladder cancer, Pancreatitis, Prostate cancer, Colorectal cancer, Breast cancer, Stroke, Parkinson's disease, Coronary syndrome",-1311,
PTGS2,NM_000963,hsa-miR-199a*,rs5275,"Bladder cancer, Pancreatitis, Prostate cancer, Colorectal cancer, Breast cancer, Stroke, Parkinson's disease, Coronary syndrome",-1311,
PTGS2,NM_000963,hsa-miR-101,rs5275,"Bladder cancer, Pancreatitis, Prostate cancer, Colorectal cancer, Breast cancer, Stroke, Parkinson's disease, Coronary syndrome",-1311,Yes
IGF1,NM_001111283,hsa-miR-495,rs6220,"Breast cancer",1317,
TPD52,NM_005079,hsa-miR-139,rs1042638,"Breast cancer",-1320,
ESRRG,NR_024099,hsa-miR-320d,rs945453,"Breast cancer",-1322,
ESRRG,NR_024099,hsa-miR-320b,rs945453,"Breast cancer",-1322,
ESRRG,NR_024099,hsa-miR-320a,rs945453,"Breast cancer",-1322,
ESRRG,NR_024099,hsa-miR-320c,rs945453,"Breast cancer",-1322,
ESRRG,NR_024099,hsa-miR-9*,rs945453,"Breast cancer",-1322,
ESRRG,NR_024099,hsa-miR-9*,rs945453,"Breast cancer",-1322,
IGF1R,NM_000875,hsa-miR-346,rs2016347,"Breast cancer",1323,
IRS2,NM_003749,hsa-miR-30b,rs2289046,"Breast cancer",-1324,
IRS2,NM_003749,hsa-miR-30d,rs2289046,"Breast cancer",-1324,
IRS2,NM_003749,hsa-miR-30c,rs2289046,"Breast cancer",-1324,
IRS2,NM_003749,hsa-miR-30e,rs2289046,"Breast cancer",-1324,
IRS2,NM_003749,hsa-miR-30a,rs2289046,"Breast cancer",-1324,
ESRRG,NR_024099,hsa-miR-32,rs945453,"Breast cancer",-1337,
ESRRG,NR_024099,hsa-miR-92,rs945453,"Breast cancer",-1337,
ESRRG,NR_024099,hsa-miR-32,rs945453,"Breast cancer",-1337,
ESRRG,NR_024099,hsa-miR-92,rs945453,"Breast cancer",-1337,
IGF1,NM_001111283,hsa-miR-454,rs6220,"Breast cancer",1345,
IGF1,NM_001111283,hsa-miR-301a,rs6220,"Breast cancer",1345,
IGF1,NM_001111283,hsa-miR-301b,rs6220,"Breast cancer",1345,
IGF1,NM_001111283,hsa-miR-130b,rs6220,"Breast cancer",1345,
IGF1,NM_001111283,hsa-miR-130a,rs6220,"Breast cancer",1345,
CCND1,NM_053056,hsa-miR-15b,rs678653,"Breast cancer",-1345,Yes
CCND1,NM_053056,hsa-miR-16,rs678653,"Breast cancer",-1345,Yes
CCND1,NM_053056,hsa-miR-195,rs678653,"Breast cancer",-1345,Yes
CCND1,NM_053056,hsa-miR-15a,rs678653,"Breast cancer",-1345,Yes
CCND1,NM_053056,hsa-miR-16,rs678653,"Breast cancer",-1345,Yes
CCND1,NM_053056,hsa-miR-15a,rs678653,"Breast cancer",-1345,Yes
CCND1,NM_053056,hsa-miR-15b,rs678653,"Breast cancer",-1345,Yes
CCND1,NM_053056,hsa-miR-195,rs678653,"Breast cancer",-1345,Yes
IGF1,NM_001111283,hsa-miR-19a,rs6220,"Breast cancer",1346,
IGF1,NM_001111283,hsa-miR-19b,rs6220,"Breast cancer",1346,
CCND1,NM_053056,hsa-miR-15a,rs678653,"Breast cancer",-1346,Yes
CCND1,NM_053056,hsa-miR-497,rs678653,"Breast cancer",-1346,
CCND1,NM_053056,hsa-miR-15b,rs678653,"Breast cancer",-1346,Yes
CCND1,NM_053056,hsa-miR-424,rs678653,"Breast cancer",-1346,Yes
CCND1,NM_053056,hsa-miR-16,rs678653,"Breast cancer",-1346,Yes
CCND1,NM_053056,hsa-miR-195,rs678653,"Breast cancer",-1346,Yes
CCND1,NM_053056,hsa-miR-503,rs678653,"Breast cancer",-1347,Yes
BRCA1,NR_027676,hsa-miR-143,rs4986850,"Breast cancer",-1348,
IRS2,NM_003749,hsa-miR-543,rs2289046,"Breast cancer",-1351,
ESR1,NM_001122740,hsa-miR-138,rs1062577,"Breast cancer",1352,
BRCA1,NR_027676,hsa-miR-205,rs1800751,"Breast cancer",-1360,
BRCA1,NR_027676,hsa-miR-205,rs1800751,"Breast cancer",-1360,
ESR1,NM_001122740,hsa-miR-145,rs2747648,"Breast cancer",-1364,
TPD52,NM_005079,hsa-miR-302c*,rs1042638,"Breast cancer",-1364,
ESRRG,NR_024099,hsa-miR-367,rs945453,"Breast cancer",-1364,
ESRRG,NR_024099,hsa-miR-367,rs945453,"Breast cancer",-1364,
BRCA1,NR_027676,hsa-miR-30a-3p,rs799917,"Cervical cancer, Breast cancer, Glioblastoma",-1371,
VEGFA,NM_001025369,hsa-miR-361-5p,rs3025039,"Behçet's disease, Myeloid leukemia, Kawasaki disease, Psoriatic arthritis, Late age-related macular degeneration, Non-small cell lung cancer, Breast cancer",-1381,Yes
CCND1,NM_053056,hsa-miR-425,rs678653,"Breast cancer",-1381,
ESR1,NM_001122740,hsa-miR-129-5p,rs3798577,"Breast cancer, Anorexia nervosa",-1384,
ESR1,NM_001122740,hsa-miR-129-5p,rs1062577,"Breast cancer",1385,
CCND1,NM_053056,hsa-miR-34a,rs678653,"Breast cancer",-1385,Yes
CCND1,NM_053056,hsa-miR-34a,rs678653,"Breast cancer",-1385,Yes
CCND1,NM_053056,hsa-miR-449b,rs678653,"Breast cancer",-1389,
CCND1,NM_053056,hsa-miR-34c-5p,rs678653,"Breast cancer",-1389,
CCND1,NM_053056,hsa-miR-34a,rs678653,"Breast cancer",-1389,Yes
CCND1,NM_053056,hsa-miR-449a,rs678653,"Breast cancer",-1389,Yes
BRCA1,NR_027676,hsa-miR-197,rs4986850,"Breast cancer",-1391,
BRCA1,NR_027676,hsa-miR-212,rs1800751,"Breast cancer",-1400,Yes
BRCA1,NR_027676,hsa-miR-132,rs1800751,"Breast cancer",-1400,
BRCA1,NR_027676,hsa-miR-132,rs1800751,"Breast cancer",-1400,
IGF1,NM_001111283,hsa-miR-338-3p,rs6220,"Breast cancer",1402,
ESRRG,NR_024099,hsa-miR-205,rs945453,"Breast cancer",-1402,
ESRRG,NR_024099,hsa-miR-205,rs945453,"Breast cancer",-1403,
ESRRG,NR_024099,hsa-miR-205,rs945453,"Breast cancer",-1403,
IRS2,NM_003749,hsa-miR-224,rs2289046,"Breast cancer",-1406,
ESR1,NM_001122740,hsa-miR-138,rs3798577,"Breast cancer, Anorexia nervosa",-1417,
ESRRG,NR_024099,hsa-miR-205,rs945453,"Breast cancer",-1421,
ESRRG,NR_024099,hsa-miR-205,rs945453,"Breast cancer",-1421,
BRCA1,NR_027676,hsa-miR-7,rs1800751,"Breast cancer",-1428,
IGF1,NM_001111283,hsa-miR-454,rs6220,"Breast cancer",1430,
IGF1,NM_001111283,hsa-miR-301b,rs6220,"Breast cancer",1430,
IGF1,NM_001111283,hsa-miR-130b,rs6220,"Breast cancer",1430,
IGF1,NM_001111283,hsa-miR-130a,rs6220,"Breast cancer",1430,
IGF1,NM_001111283,hsa-miR-301a,rs6220,"Breast cancer",1430,
IGF1,NM_001111283,hsa-miR-215,rs6220,"Breast cancer",-1432,
IGF1,NM_001111283,hsa-miR-192,rs6220,"Breast cancer",-1432,
BRCA1,NR_027676,hsa-miR-132,rs799917,"Cervical cancer, Breast cancer, Glioblastoma",1433,
IGF1R,NM_000875,hsa-miR-200a,rs2016347,"Breast cancer",1443,
IGF1R,NM_000875,hsa-miR-141,rs2016347,"Breast cancer",1443,
BRCA1,NR_027676,hsa-miR-30a-3p,rs1800751,"Breast cancer",1445,
ESR1,NM_001122740,hsa-miR-302b*,rs2747648,"Breast cancer",-1456,
ESRRG,NR_024099,hsa-miR-136,rs945453,"Breast cancer",-1460,
ESRRG,NR_024099,hsa-miR-136,rs945453,"Breast cancer",-1460,
CCND1,NM_053056,hsa-miR-23a,rs678653,"Breast cancer",-1461,
CCND1,NM_053056,hsa-miR-23a,rs678653,"Breast cancer",-1461,
IRS2,NM_003749,hsa-miR-141,rs2289046,"Breast cancer",-1462,
IRS2,NM_003749,hsa-miR-200a,rs2289046,"Breast cancer",-1462,
IRS2,NM_003749,hsa-miR-141,rs2289046,"Breast cancer",-1462,
IRS2,NM_003749,hsa-miR-200a,rs2289046,"Breast cancer",-1462,
IRS2,NM_003749,hsa-miR-141,rs2289046,"Breast cancer",-1462,
IRS2,NM_003749,hsa-miR-200a,rs2289046,"Breast cancer",-1462,
VEGFA,NM_001025369,hsa-miR-185,rs3025039,"Behçet's disease, Myeloid leukemia, Kawasaki disease, Psoriatic arthritis, Late age-related macular degeneration, Non-small cell lung cancer, Breast cancer",-1463,
SLC4A7,NM_003615,hsa-miR-7,rs4973768,"Breast cancer",-1472,
ESRRG,NR_024099,hsa-miR-138,rs945453,"Breast cancer",-1477,
ESRRG,NR_024099,hsa-miR-138,rs945453,"Breast cancer",-1477,
ESRRG,NR_024099,hsa-miR-320a,rs945453,"Breast cancer",-1479,
ESRRG,NR_024099,hsa-miR-320d,rs945453,"Breast cancer",-1479,
ESRRG,NR_024099,hsa-miR-320c,rs945453,"Breast cancer",-1479,
ESRRG,NR_024099,hsa-miR-320b,rs945453,"Breast cancer",-1479,
ESRRG,NR_024099,hsa-miR-320,rs945453,"Breast cancer",-1479,
ESRRG,NR_024099,hsa-miR-320,rs945453,"Breast cancer",-1479,
ESRRG,NR_024099,hsa-miR-9*,rs945453,"Breast cancer",-1480,
ESRRG,NR_024099,hsa-miR-9*,rs945453,"Breast cancer",-1480,
CCND1,NM_053056,hsa-miR-23a,rs678653,"Breast cancer",-1481,
CCND1,NM_053056,hsa-miR-23b,rs678653,"Breast cancer",-1481,
CCND1,NM_053056,hsa-miR-23a,rs678653,"Breast cancer",-1481,
CCND1,NM_053056,hsa-miR-23b,rs678653,"Breast cancer",-1481,
CCND1,NM_053056,hsa-miR-23b,rs678653,"Breast cancer",-1484,
CCND1,NM_053056,hsa-miR-23a,rs678653,"Breast cancer",-1484,
ESRRG,NR_024099,hsa-miR-106a,rs945453,"Breast cancer",-1488,
IGF1R,NM_000875,hsa-miR-431,rs2016347,"Breast cancer",1504,
ESR1,NM_001122740,hsa-miR-22,rs1062577,"Breast cancer",1505,Yes
IRS2,NM_003749,hsa-miR-302c*,rs2289046,"Breast cancer",-1505,
IRS2,NM_003749,hsa-miR-302c*,rs2289046,"Breast cancer",-1505,
VEGFA,NM_001025369,hsa-miR-29c,rs3025039,"Behçet's disease, Myeloid leukemia, Kawasaki disease, Psoriatic arthritis, Late age-related macular degeneration, Non-small cell lung cancer, Breast cancer",-1505,
VEGFA,NM_001025369,hsa-miR-29a,rs3025039,"Behçet's disease, Myeloid leukemia, Kawasaki disease, Psoriatic arthritis, Late age-related macular degeneration, Non-small cell lung cancer, Breast cancer",-1505,
VEGFA,NM_001025369,hsa-miR-29b,rs3025039,"Behçet's disease, Myeloid leukemia, Kawasaki disease, Psoriatic arthritis, Late age-related macular degeneration, Non-small cell lung cancer, Breast cancer",-1505,Yes
ESR1,NM_001122740,hsa-miR-22,rs1062577,"Breast cancer",1506,Yes
ESR1,NM_001122740,hsa-miR-22,rs1062577,"Breast cancer",1506,Yes
ESR1,NM_001122740,hsa-miR-874,rs1062577,"Breast cancer",1509,
IGF1R,NM_000875,hsa-miR-194,rs2016347,"Breast cancer",1514,
ESR1,NM_001122740,hsa-miR-590-3p,rs1062577,"Breast cancer",1518,
ESR1,NM_001122740,hsa-miR-373,rs2747648,"Breast cancer",-1521,
CCND1,NM_053056,hsa-let-7b,rs678653,"Breast cancer",-1523,Yes
CCND1,NM_053056,hsa-let-7f,rs678653,"Breast cancer",-1523,
CCND1,NM_053056,hsa-let-7c,rs678653,"Breast cancer",-1523,
CCND1,NM_053056,hsa-let-7a,rs678653,"Breast cancer",-1523,
CCND1,NM_053056,hsa-let-7e,rs678653,"Breast cancer",-1523,
CCND1,NM_053056,hsa-miR-98,rs678653,"Breast cancer",-1523,
CCND1,NM_053056,hsa-let-7g,rs678653,"Breast cancer",-1523,
CCND1,NM_053056,hsa-let-7i,rs678653,"Breast cancer",-1523,
CCND1,NM_053056,hsa-let-7c,rs678653,"Breast cancer",-1523,
CCND1,NM_053056,hsa-miR-98,rs678653,"Breast cancer",-1523,
CCND1,NM_053056,hsa-let-7b,rs678653,"Breast cancer",-1523,Yes
CCND1,NM_053056,hsa-let-7f,rs678653,"Breast cancer",-1523,
CCND1,NM_053056,hsa-let-7g,rs678653,"Breast cancer",-1523,
CCND1,NM_053056,hsa-let-7a,rs678653,"Breast cancer",-1523,
CCND1,NM_053056,hsa-let-7e,rs678653,"Breast cancer",-1523,
CCND1,NM_053056,hsa-let-7i,rs678653,"Breast cancer",-1523,
CCND1,NM_053056,hsa-miR-202,rs678653,"Breast cancer",-1526,
CCND1,NM_053056,hsa-let-7i,rs678653,"Breast cancer",-1527,
CCND1,NM_053056,hsa-let-7a,rs678653,"Breast cancer",-1527,
CCND1,NM_053056,hsa-miR-98,rs678653,"Breast cancer",-1527,
CCND1,NM_053056,hsa-let-7d,rs678653,"Breast cancer",-1527,
CCND1,NM_053056,hsa-let-7e,rs678653,"Breast cancer",-1527,
CCND1,NM_053056,hsa-let-7b,rs678653,"Breast cancer",-1527,Yes
CCND1,NM_053056,hsa-let-7c,rs678653,"Breast cancer",-1527,
CCND1,NM_053056,hsa-let-7f,rs678653,"Breast cancer",-1527,
CCND1,NM_053056,hsa-let-7g,rs678653,"Breast cancer",-1527,
ESRRG,NR_024099,hsa-miR-137,rs945453,"Breast cancer",-1530,
ESRRG,NR_024099,hsa-miR-137,rs945453,"Breast cancer",-1530,
ESRRG,NR_024099,hsa-miR-137,rs945453,"Breast cancer",-1530,
ESR1,NM_001122740,hsa-miR-19a,rs2747648,"Breast cancer",-1531,Yes
ESR1,NM_001122740,hsa-miR-19b,rs2747648,"Breast cancer",-1531,Yes
ESR1,NM_001122740,hsa-miR-19a,rs2747648,"Breast cancer",-1531,Yes
ESR1,NM_001122740,hsa-miR-19b,rs2747648,"Breast cancer",-1531,Yes
ESR1,NM_001122740,hsa-miR-19a,rs2747648,"Breast cancer",-1531,Yes
ESR1,NM_001122740,hsa-miR-19b,rs2747648,"Breast cancer",-1531,Yes
ESR1,NM_001122740,hsa-miR-130a,rs2747648,"Breast cancer",-1532,
ESR1,NM_001122740,hsa-miR-301a,rs2747648,"Breast cancer",-1532,
ESR1,NM_001122740,hsa-miR-454,rs2747648,"Breast cancer",-1532,
ESR1,NM_001122740,hsa-miR-301b,rs2747648,"Breast cancer",-1532,
ESR1,NM_001122740,hsa-miR-130b,rs2747648,"Breast cancer",-1532,
ESR1,NM_001122740,hsa-miR-148a,rs2747648,"Breast cancer",-1533,
ESR1,NM_001122740,hsa-miR-148b,rs2747648,"Breast cancer",-1533,
ESR1,NM_001122740,hsa-miR-152,rs2747648,"Breast cancer",-1533,
ESR1,NM_001122740,hsa-miR-301,rs2747648,"Breast cancer",-1533,
ESR1,NM_001122740,hsa-miR-130b,rs2747648,"Breast cancer",-1533,
ESR1,NM_001122740,hsa-miR-130a,rs2747648,"Breast cancer",-1533,
ESR1,NM_001122740,hsa-miR-152,rs2747648,"Breast cancer",-1533,
ESR1,NM_001122740,hsa-miR-148b,rs2747648,"Breast cancer",-1533,
ESR1,NM_001122740,hsa-miR-148a,rs2747648,"Breast cancer",-1533,
ESR1,NM_001122740,hsa-miR-301,rs2747648,"Breast cancer",-1533,
ESR1,NM_001122740,hsa-miR-130b,rs2747648,"Breast cancer",-1533,
ESR1,NM_001122740,hsa-miR-152,rs2747648,"Breast cancer",-1533,
ESR1,NM_001122740,hsa-miR-130a,rs2747648,"Breast cancer",-1533,
ESR1,NM_001122740,hsa-miR-148a,rs2747648,"Breast cancer",-1533,
ESR1,NM_001122740,hsa-miR-148b,rs2747648,"Breast cancer",-1533,
ESRRG,NR_024099,hsa-miR-204,rs945453,"Breast cancer",-1541,
ESRRG,NR_024099,hsa-miR-211,rs945453,"Breast cancer",-1541,
ESRRG,NR_024099,hsa-miR-204,rs945453,"Breast cancer",-1541,
ESRRG,NR_024099,hsa-miR-211,rs945453,"Breast cancer",-1541,
ESR1,NM_001122740,hsa-miR-221,rs1062577,"Breast cancer",1544,Yes
ESR1,NM_001122740,hsa-miR-222,rs1062577,"Breast cancer",1544,Yes
ESR1,NM_001122740,hsa-miR-222,rs1062577,"Breast cancer",1545,Yes
ESR1,NM_001122740,hsa-miR-221,rs1062577,"Breast cancer",1545,Yes
ESR1,NM_001122740,hsa-miR-219-5p,rs1062577,"Breast cancer",1554,
ESR1,NM_001122740,hsa-miR-219,rs1062577,"Breast cancer",1554,
PRKCA,NM_002737,hsa-miR-183,rs7342847,"Breast cancer",1557,
PRKCA,NM_002737,hsa-miR-183,rs7342847,"Breast cancer",1557,
PRKCA,NM_002737,hsa-miR-183,rs7342847,"Breast cancer",1557,
IRS2,NM_003749,hsa-miR-7,rs2289046,"Breast cancer",-1562,Yes
IRS2,NM_003749,hsa-miR-7,rs2289046,"Breast cancer",-1563,Yes
IRS2,NM_003749,hsa-miR-7,rs2289046,"Breast cancer",-1563,Yes
ESRRG,NR_024099,hsa-miR-324-5p,rs945453,"Breast cancer",-1563,
BRCA1,NR_027676,hsa-miR-140,rs799917,"Cervical cancer, Breast cancer, Glioblastoma",-1564,
ESRRG,NR_024099,hsa-miR-367,rs945453,"Breast cancer",-1566,
ESRRG,NR_024099,hsa-miR-367,rs945453,"Breast cancer",-1566,
CMTM6,NM_017801,hsa-miR-140-5p,rs4796,"Breast cancer",1574,
PRKCA,NM_002737,hsa-miR-216b,rs7342847,"Breast cancer",1578,
PRKCA,NM_002737,hsa-miR-216a,rs7342847,"Breast cancer",1578,
PRKCA,NM_002737,hsa-miR-150,rs7342847,"Breast cancer",1581,
IGF1,NM_001111283,hsa-miR-18b,rs6220,"Breast cancer",1583,
IGF1,NM_001111283,hsa-miR-18a,rs6220,"Breast cancer",1583,
ESR1,NM_001122740,hsa-miR-26b,rs3798577,"Breast cancer, Anorexia nervosa",-1584,
ESR1,NM_001122740,hsa-miR-26a,rs3798577,"Breast cancer, Anorexia nervosa",-1584,
BRCA1,NR_027676,hsa-miR-143,rs1800751,"Breast cancer",1592,
BRCA1,NR_027676,hsa-miR-154,rs799917,"Cervical cancer, Breast cancer, Glioblastoma",-1593,
IRS2,NM_003749,hsa-miR-23a,rs2289046,"Breast cancer",-1594,
IRS2,NM_003749,hsa-miR-23b,rs2289046,"Breast cancer",-1594,
IRS2,NM_003749,hsa-miR-107,rs2289046,"Breast cancer",-1600,
IRS2,NM_003749,hsa-miR-103,rs2289046,"Breast cancer",-1600,
IRS2,NM_003749,hsa-miR-195,rs2289046,"Breast cancer",-1601,
IRS2,NM_003749,hsa-miR-497,rs2289046,"Breast cancer",-1601,
IRS2,NM_003749,hsa-miR-424,rs2289046,"Breast cancer",-1601,
IRS2,NM_003749,hsa-miR-15b,rs2289046,"Breast cancer",-1601,
IRS2,NM_003749,hsa-miR-16,rs2289046,"Breast cancer",-1601,
IRS2,NM_003749,hsa-miR-15a,rs2289046,"Breast cancer",-1601,
IRS2,NM_003749,hsa-miR-338-3p,rs2289046,"Breast cancer",-1604,
BRCA1,NR_027676,hsa-miR-370,rs799917,"Cervical cancer, Breast cancer, Glioblastoma",-1610,
IGF1,NM_001111283,hsa-miR-613,rs6220,"Breast cancer",1612,
IGF1,NM_001111283,hsa-miR-206,rs6220,"Breast cancer",1612,
IGF1,NM_001111283,hsa-miR-1,rs6220,"Breast cancer",1612,Yes
ESR1,NM_001122740,hsa-miR-103,rs2747648,"Breast cancer",-1613,
ESR1,NM_001122740,hsa-miR-107,rs2747648,"Breast cancer",-1613,
SLC4A7,NM_003615,hsa-miR-876-5p,rs4973768,"Breast cancer",-1617,
ESR1,NM_001122740,hsa-miR-190b,rs1062577,"Breast cancer",1627,
ESR1,NM_001122740,hsa-miR-190,rs1062577,"Breast cancer",1627,
PRKCA,NM_002737,hsa-miR-203,rs7342847,"Breast cancer",1631,
ESR1,NM_001122740,hsa-miR-203,rs1062577,"Breast cancer",1632,
ESR1,NM_001122740,hsa-miR-384,rs2747648,"Breast cancer",1639,
IGF1R,NM_000875,hsa-miR-340,rs2016347,"Breast cancer",1667,
VEGFA,NM_001025369,hsa-miR-383,rs3025039,"Behçet's disease, Myeloid leukemia, Kawasaki disease, Psoriatic arthritis, Late age-related macular degeneration, Non-small cell lung cancer, Breast cancer",-1677,Yes
IRS2,NM_003749,hsa-miR-135a,rs2289046,"Breast cancer",-1681,
IRS2,NM_003749,hsa-miR-135b,rs2289046,"Breast cancer",-1681,
IRS2,NM_003749,hsa-miR-135a,rs2289046,"Breast cancer",-1681,
IRS2,NM_003749,hsa-miR-135b,rs2289046,"Breast cancer",-1681,
